2022,159,0,55,47,-9.0665,-71.2103,621.92,6.5
2022,155,23,38,12,52.0696,178.3009,105,6.3
2022,155,13,17,48,-57.7326,148.6945,10,6.4
2022,155,13,7,25,-17.9665,-174.9684,237,6.3
2022,147,2,36,5,-8.2486,127.2072,49,6.2
2022,146,18,10,4,-49.8029,-114.8941,10,6.2
2022,146,15,37,58,-22.8434,172.1356,15,6.6
2022,142,15,17,31,33.2279,141.4121,12,6
2022,142,7,6,28,-26.2067,178.4435,602.01,6.3
2022,141,21,50,48,14.0187,120.6494,129,6.1
2022,139,10,13,31,-54.132,159.0545,10,6.9
2022,130,23,6,32,-23.496,-66.6519,220,6.8
2022,129,22,33,6,-3.3591,146.3506,10,6.3
2022,129,6,23,2,24.0406,122.4888,21,6.2
2022,125,8,21,15,6.5295,127.1315,18,6
2022,118,13,21,13,-3.9148,146.6901,10,6.1
2022,111,7,42,46,11.5537,-86.9604,27,6.6
2022,110,21,57,43,6.9686,126.9241,19,6
2022,109,1,23,7,7.2852,126.9533,19,6.1
2022,107,7,46,35,-15.7044,167.8457,196,6.1
2022,103,3,0,56,-4.4297,152.0242,149,6.1
2022,99,20,52,38,-16.3146,166.8601,17,6.3
2022,94,16,6,57,-17.4723,167.8625,31,6
2022,90,19,50,40,-22.6577,170.8084,20,6.4
2022,89,20,56,58,-22.666,170.3659,10,6.9
2022,82,21,57,0,-15.0687,167.4522,115,6
2022,81,17,41,38,23.3839,121.6118,24,6.7
2022,81,16,35,8,10.7447,-43.382,10,6.7
2022,79,18,10,43,-28.659,-177.3532,44,6
2022,78,21,24,22,-25.2976,-176.2998,21,6.3
2022,75,14,34,27,37.6468,141.6735,57.18,6
2022,72,21,9,22,-0.6294,98.6259,28,6.7
2022,72,21,5,49,14.096,119.3811,11,6.4
2022,66,5,34,18,-20.3752,-178.4045,581.83,6.1
2022,65,20,14,31,-58.7315,-24.9167,20,6
2022,61,12,52,7,-30.0751,-177.7264,24,6.6
2022,56,1,39,26,0.219,100.1006,4,6.1
2022,53,6,12,50,-22.6664,-66.2663,251,6
2022,52,23,24,13,-69.7739,165.3918,14,6.3
2022,47,20,21,6,-23.7682,179.9981,535,6.8
2022,47,7,12,22,14.1476,-91.3982,60,6.2
2022,44,20,29,46,11.7884,144.2842,15,6
2022,39,11,59,25,-0.417,-19.8913,10,6.2
2022,35,20,25,9,-48.033,99.4949,10,6.3
2022,34,15,58,57,-4.4661,-76.9283,110,6.5
2022,32,19,25,10,-7.483,128.3132,119,6
2022,29,2,46,39,-29.5642,-176.7217,8,6.5
2022,28,11,14,9,5.4966,-82.5844,8,6
2022,27,6,40,5,-19.0992,-176.3135,6.2,6.2
2022,25,1,24,33,-55.3696,-28.7839,11,6
2022,22,5,17,4,53.2402,-166.682,29,6.2
2022,22,2,26,13,3.6724,126.6596,21,6
2022,21,16,8,37,32.7282,132.0386,39,6.3
2022,16,12,52,8,-6.4492,154.8224,379,6.1
2022,14,9,5,41,-6.86,105.2887,33,6.6
2022,11,12,39,32,52.5791,-168.3275,19,6.6
2022,11,11,35,43,52.3415,-167.7554,20,6.8
2022,11,1,7,48,35.2267,31.9435,21,6.6
2022,10,0,6,30,-33.7823,179.574,7,6.2
2022,7,17,45,30,37.8283,101.29,13,6.6
2022,6,16,25,5,11.9367,-87.1371,17,6.1
2022,4,20,55,46,-4.8065,125.0808,544,6
2022,3,9,46,35,24.0079,122.2592,19,6.2
2022,3,2,9,44,-13.1864,166.8148,104,6
2021,360,15,42,57,-18.1104,-179.352,639.16,6.1
2021,356,23,22,58,18.8369,-107.0706,10,6
2021,354,20,10,31,40.3901667,-124.298,27.04,6.2
2021,353,16,28,22,-16.3139,178.5777,10,6.2
2021,352,20,5,45,-47.1259,33.5085,10,6
2021,350,21,14,46,-60.1754,-23.8375,15,6
2021,346,8,58,7,-60.7956,154.1393,10,6.6
2021,343,2,5,7,29.4132,129.3846,7,6
2021,338,23,47,55,4.0932,128.1359,149,6
2021,337,8,33,38,-60.4652,-27.1401,7.03,6
2021,337,4,40,5,-28.4823,-112.0255,10,6.1
2021,334,10,37,35,-3.6249,151.3524,10,6.1
2021,334,10,36,18,-3.5226,151.1847,10,6.3
2021,333,12,40,44,31.196,142.5026,11,6.3
2021,329,23,45,41,22.8232,93.5061,43,6.2
2021,329,12,4,5,-10.7451,166.5074,10,6.1
2021,322,14,8,4,-5.3122,153.7074,34,6.2
2021,319,4,23,30,-37.5124,51.2613,10,6
2021,318,12,8,38,27.7266,56.0716,10,6.4
2021,318,12,7,3,27.7158,56.0743,9,6
2021,314,17,46,40,-4.3244,134.1805,10,6
2021,314,15,45,13,23.5935,126.4474,12,6.6
2021,313,6,25,14,11.2198,-86.5255,20,6.3
2021,310,14,37,36,-0.0451,124.2812,34,6
2021,305,17,4,16,0.2081,96.709,8,6
2021,305,0,2,48,-58.0284,-25.2678,22,6
2021,297,5,11,34,24.5108,121.8314,69,6.2
2021,294,8,10,43,-25.316,179.604,487,6.1
2021,291,7,26,51,-13.69,167.0396,93,6.2
2021,288,2,44,59,-8.8783,158.4642,33,6.4
2021,285,9,24,5,35.1691,26.2152,20,6.4
2021,284,9,10,25,56.2954,-156.581,51.6,6.9
2021,283,21,48,36,18.82033333,-155.5271667,35.06,6.21
2021,282,10,58,31,-21.1889,174.5221,535,6.9
2021,277,3,54,6,-60.4157,-27.5186,10,6.2
2021,275,20,43,39,-9.1778,67.2614,10,6
2021,272,8,37,5,38.8893,135.4527,364,6.1
2021,270,6,17,21,35.244,25.2697,6,6
2021,267,11,52,28,51.0829,-179.0153,18,6.1
2021,265,9,57,7,12.1396,-87.8647,21,6.5
2021,264,13,14,32,-36.7771,-73.9329,18.8,6.4
2021,263,20,25,26,46.3926,152.4879,35,6.1
2021,256,5,18,14,-23.7629,-67.0129,205,6.2
2021,250,9,49,56,-19.3855,-176.0683,10,6
2021,243,2,52,50,-29.9211,-177.3798,16,6.4
2021,236,5,37,51,48.8647,154.9113,35,6
2021,234,0,45,7,-60.1401,-24.221,7,6.6
2021,230,21,49,55,-59.6344,-26.3481,28,6
2021,230,10,10,5,-14.8818,167.0585,93,6.9
2021,229,17,53,26,-58.0256,-25.4158,32.62,6.1
2021,228,11,10,36,-58.3686,-23.3552,16.7,6.9
2021,226,11,57,43,55.1767,-157.6441,20.74,6.9
2021,225,10,34,28,-60.5354,-27.2495,10,6.1
2021,224,19,43,45,-59.8436,-26.4514,35,6
2021,224,18,41,22,-60.3568,-26.7611,35,6.1
2021,224,18,36,59,-59.9811,-26.4306,35,6.7
2021,215,3,42,38,8.8809,94.0192,10,6.1
2021,214,5,1,19,-4.499,133.958,10,6
2021,211,17,10,19,-4.9149,-80.6156,34,6.2
2021,207,12,9,6,-0.7679,121.9083,11,6.3
2021,205,12,51,28,-29.9271,-176.8643,10,6.1
2021,204,20,48,57,13.7047,120.7259,110,6.7
2021,202,21,15,12,7.3926,-82.779,10,6.7
2021,202,14,26,0,-3.2314,146.7999,8.37,6
2021,198,20,56,10,6.8258,-82.6774,4.07,6.1
2021,191,0,43,55,2.9494,126.4984,44.33,6.1
2021,189,22,49,48,38.5075,-119.4998333,7.45,6
2021,185,1,29,15,-28.7361,-71.4818,22,6
2021,183,20,14,37,-21.8116,-179.416,599.56,6.1
2021,171,17,5,50,-30.2162,-177.8449,25,6.5
2021,154,10,9,58,0.3165,126.2911,26,6.2
2021,151,6,59,55,62.4492,-148.2512,44,6.1
2021,141,22,13,18,-16.6009,-177.3725,10,6.5
2021,141,13,48,37,25.7274,100.0082,9,6.1
2021,139,0,42,19,-33.0647,-109.3943,10,6.7
2021,134,6,33,7,0.1364,96.6442,11,6.7
2021,133,23,58,14,37.7169,141.8167,32,6
2021,133,9,42,12,6.7137,-82.4146,10,6.1
2021,132,14,5,15,-17.3874,66.3135,10,6.7
2021,132,8,45,44,13.2742,-90.2266,22,6
2021,127,23,35,14,-18.7443,-177.5658,384,6.1
2021,127,15,21,13,-54.4135,144.2159,10,6.1
2021,121,1,27,27,38.1997,141.5973,43,6.9
2021,119,6,50,26,-29.339,-176.3205,10,6.1
2021,118,2,21,26,26.7813,92.4565,34,6
2021,117,8,5,31,-3.407,145.5171,10,6.1
2021,115,22,28,2,-21.6097,-177.1526,246,6.5
2021,114,0,23,38,-18.9036,-176.2702,301,6.5
2021,109,23,58,22,0.1831,96.5601,9,6.1
2021,100,11,38,31,-3.444,145.7329,9,6
2021,100,9,30,43,4.1322,124.6443,300,6.1
2021,100,7,0,15,-8.5707,112.5054,67,6
2021,97,9,53,29,-29.0489,-176.6124,18,6.1
2021,95,7,37,52,-37.46,179.6324,24,6.1
2021,93,1,16,39,-58.0139,-7.843,10,6.6
2021,91,15,11,18,-21.8006,-179.3796,595,6
2021,91,9,56,37,-29.961,-177.6758,20,6.4
2021,79,5,19,31,-59.618,150.3275,10,6
2021,77,0,4,6,36.9206,5.2014,8,6
2021,75,18,38,21,54.7368,163.1803,13.23,6.6
2021,73,12,5,13,-59.8709,-29.4818,10,6
2021,65,13,12,5,-28.2896,-177.6283,10,6.1
2021,65,12,5,23,-28.3565,-177.8739,15,6.2
2021,65,10,34,47,-28.4217,-177.7664,10,6.2
2021,65,7,16,29,-28.6263,-177.0009,10,6.1
2021,65,0,16,22,-37.5763,179.5947,13,6.3
2021,64,14,24,52,-28.8983,-176.6099,14,6.2
2021,64,8,13,41,-29.5019,-176.1259,15,6
2021,64,2,30,36,-28.749,-176.5578,17,6.3
2021,63,23,12,59,-28.5168,-176.6801,24,6.5
2021,63,20,25,6,-28.3867,-176.6895,10,6.1
2021,63,16,53,11,-14.4334,167.3326,173.35,6.1
2021,62,10,16,9,39.7546,22.1757,8,6.3
2021,49,15,30,47,-14.8373,-176.7574,3.7,6.1
2021,49,6,37,30,-18.9515,168.0675,14,6.2
2021,48,22,49,38,-23.1842,171.7786,12,6.1
2021,47,0,49,25,-17.8292,167.5413,13,6.2
2021,42,6,52,28,-23.3358,171.8122,10.56,6
2021,41,21,24,0,-23.1911,171.5827,12,6.3
2021,41,18,36,41,-22.7173,171.213,14,6.1
2021,41,16,35,22,-22.8106,171.173,11.69,6.1
2021,41,13,1,59,-22.7415,171.6432,10,6.1
2021,41,12,52,27,-5.6856,101.6495,10,6.3
2021,41,12,24,21,-22.8327,171.6556,11,6.1
2021,38,5,45,51,-3.3226,146.1444,10,6.3
2021,38,4,22,56,6.7693,125.1011,16,6
2021,34,5,23,43,-36.2797,-97.8,10,6.7
2021,23,23,36,51,-61.8098,-55.5027,15,6.9
2021,19,2,46,22,-31.8334,-68.7992,20.81,6.4
2021,14,18,28,18,-2.9717,118.8899,18,6.2
2021,11,21,32,59,51.2811,100.4383,10,6.7
2021,10,6,48,20,-16.0347,167.8826,160,6.1
2021,10,3,54,14,-24.0412,-66.5729,217,6.1
2021,8,5,1,4,-20.7367,169.8821,113,6.1
2021,8,0,28,50,-29.4295,-178.744,224,6.3
2021,6,20,59,34,0.0658,122.9487,148,6.1
2021,6,6,20,35,-28.6357,-177.2713,38.49,6.2
2021,3,12,38,48,51.2199,-179.793,21,6.1
2020,364,11,19,54,45.4244,16.2573,10,6.4
2020,362,21,39,14,-39.3398,-74.9849,10,6.7
2020,359,23,43,41,13.82,120.6539,109,6.3
2020,358,18,11,47,6.2544,133.6362,11,6.1
2020,355,17,23,22,40.8667,142.5814,35,6.3
2020,350,23,21,57,5.1789,125.4212,14,6.1
2020,349,15,20,49,-21.8063,-68.7079,114,6
2020,345,13,19,58,24.7818,122.0243,71,6.1
2020,341,16,47,42,-20.3947,-69.0609,105,6.1
2020,336,20,52,57,-61.9496,154.7341,10,6
2020,336,16,22,39,52.7551,-168.2401,23,6.4
2020,335,22,55,3,-24.3221,-67.0048,189,6.3
2020,335,22,54,34,48.2521,140.7971,589,6.4
2020,327,0,54,56,-34.5978,-73.0596,22,6.1
2020,322,1,44,11,-2.6706,99.3227,19,6
2020,320,22,37,43,8.7572,126.2914,43,6
2020,316,0,48,44,-19.7177,-177.561,417,6
2020,312,9,27,5,-15.2458,-173.5276,34,6.2
2020,308,2,40,54,-44.4111,-79.375,10,6
2020,297,7,4,30,-25.634,-179.9621,454,6.1
2020,282,7,35,32,-6.0942,146.1738,106,6.3
2020,275,10,34,45,-5.9961,148.6656,74,6.1
2020,275,1,13,36,-19.5385,-174.1217,28,6.4
2020,270,17,10,22,-48.0249,31.7404,10,6.1
2020,262,21,43,59,0.9298,-26.8533,10,6.9
2020,259,3,41,28,55.9733,158.3783,344,6.4
2020,256,2,44,11,38.7482,142.2446,34,6.1
2020,255,7,35,57,-21.3968,-69.9096,51,6.2
2020,251,6,12,39,-17.1102,168.5034,10,6.2
2020,250,15,23,43,6.2693,125.8285,120,6.3
2020,250,6,51,18,7.6829,-37.1544,10,6.7
2020,250,2,59,16,-17.1562,167.5321,10,6.2
2020,250,1,16,58,-30.3388,-71.4912,30,6.3
2020,245,21,9,17,-27.9162,-71.3701,16,6.5
2020,245,4,30,2,-28.0315,-71.2662,16.18,6.3
2020,245,4,9,28,-27.9686,-71.3062,21,6.8
2020,244,17,24,4,-4.0158,70.1973,10,6.1
2020,243,21,20,29,0.7821,-29.8656,10,6.5
2020,238,19,8,52,-5.5454,151.8365,22,6.2
2020,238,19,2,58,-5.5579,151.8638,23,6
2020,237,21,51,9,9.5785,-84.6376,20,6
2020,234,4,9,51,-6.71,123.4649,624,6.9
2020,231,22,29,24,-4.2069,101.2411,26,6.9
2020,231,22,23,59,-4.3217,101.1347,22,6.8
2020,231,0,3,48,12.0257,124.1272,10,6.6
2020,225,17,13,16,-7.3327,39.8126,17.55,6
2020,219,23,36,44,-41.6794,42.4486,10,6.3
2020,218,12,5,36,-16.0944,168.065,181.88,6.4
2020,214,19,22,5,-3.1951,148.6496,10,6.1
2020,214,17,9,1,7.2932,124.1331,483,6.4
2020,210,8,3,43,54.7905,-161.2041,35.15,6.1
2020,208,0,53,59,-60.7833,-25.413,10,6.4
2020,204,20,7,19,33.1438,86.8637,10,6.3
2020,204,6,16,18,54.969,-159.0413,16.53,6.1
2020,203,20,56,25,-20.8045,-178.6325,605.2,6
2020,200,15,32,36,-15.2553,-172.694,12,6.1
2020,199,14,3,40,11.8485,94.9362,10,6.1
2020,188,22,54,47,-5.6023,110.6893,533.76,6.6
2020,188,18,16,18,12.0809,140.2476,10,6.2
2020,177,21,5,18,35.5948,82.4158,10,6.3
2020,175,7,43,29,0.0368,123.7866,109,6
2020,173,19,7,54,66.381,-18.707,10,6
2020,165,21,8,30,18.9317,145.1116,622,6.2
2020,165,15,51,24,28.8591,128.2713,165,6.6
2020,162,19,58,50,-15.8069,-13.0363,10,6
2020,156,8,49,40,2.911,128.248,112.86,6.4
2020,155,9,31,35,-24.6746,-176.7113,69.85,6
2020,155,7,35,36,-23.274,-68.4677,112,6.8
2020,152,5,9,38,-15.3256,-70.7731,186,6.1
2020,149,7,18,45,-22.2146,-174.4196,10,6
2020,148,7,9,9,-17.5304,167.8743,9.73,6.2
2020,143,8,46,6,22.4152,-108.1275,10,6.1
2020,136,11,3,27,38.1689,-117.8497,2.7,6.5
2020,133,22,41,12,-12.0665,166.6485,107,6.6
2020,128,11,21,20,-4.4643,154.741,471.17,6.1
2020,127,13,53,55,-6.7761,129.7852,96,6.8
2020,123,12,51,5,34.1818,25.7101,10,6.5
2020,116,2,53,6,-6.5337,154.2347,19,6.1
2020,110,20,39,5,38.8953,142.0049,38,6.3
2020,109,8,25,37,27.1264,140.1349,453,6.6
2020,107,8,4,37,16.9591,-85.6851,12,6.1
2020,105,1,6,47,-30.3889,-176.3478,31,6
2020,103,6,57,47,-36.9558,77.393,10,6.1
2020,96,18,37,10,1.395,126.4381,42,6
2020,91,23,52,30,44.4646,-115.1175,12.06,6.5
2020,86,15,38,4,5.5669,125.0521,59,6.1
2020,82,22,38,4,-4.6744,-104.9519,10,6.1
2020,78,17,45,39,-11.0521,115.1378,20.68,6.2
2020,78,3,13,45,-13.1364,167.0277,176,6.1
2020,77,16,6,22,-16.0252,-172.1911,10,6
2020,74,10,1,17,-27.367,-175.6102,11,6.4
2020,66,10,28,42,-31.368,58.3242,10,6
2020,57,7,33,12,-7.4887,131.1196,54,6
2020,54,16,0,31,38.4958,44.3732,10,6
2020,40,6,4,29,-5.4925,152.1522,34,6.1
2020,39,14,32,58,-59.9212,-25.5526,16,6
2020,37,13,40,5,5.4543,126.5692,19,6
2020,36,18,12,37,-6.0817,113.0778,592.42,6.2
2020,29,13,49,49,-10.418,161.2756,85,6
2020,28,21,55,16,18.9457,-80.7411,10,6.1
2020,27,5,2,1,-10.0929,161.0606,21,6.3
2020,26,6,31,55,51.1338,-179.8892,17,6.1
2020,24,17,55,14,38.4312,39.0609,10,6.7
2020,23,5,53,2,51.9836,-177.855,10,6.2
2020,20,6,51,37,-59.2277,-26.282,93,6.1
2020,19,16,58,20,-0.1042,123.8025,121.72,6.1
2020,19,13,27,56,39.8353,77.1084,5.55,6
2020,18,16,38,14,-2.8405,139.3363,44,6
2020,9,8,38,8,62.358,171.0611,10,6.4
2020,7,19,11,35,-5.2046,151.2659,117,6
2020,7,8,24,25,17.8686,-66.8266,8.95,6.4
2020,7,6,5,19,2.3481,96.3575,17,6.3
2019,359,20,20,12,-25.2226,-115.8438,10,6.1
2019,359,3,36,1,50.6106,-129.963,6.58,6.3
2019,358,19,3,52,3.5359,-74.0176,11,6
2019,358,16,43,33,-26.964,-63.3857,572.44,6
2019,357,20,56,23,50.5169,-129.7573,10,6
2019,357,19,49,43,50.6071,-129.9372,10,6
2019,354,11,39,52,36.5374,70.4555,212,6.1
2019,349,6,11,51,6.6969,125.1739,18,6.8
2019,348,4,57,34,-14.3628,167.7089,7.51,6
2019,340,13,4,46,-15.2594,-175.1035,10,6
2019,338,20,10,3,-19.0677,169.5748,266,6
2019,337,8,46,35,-18.5042,-70.576,38,6
2019,336,5,1,54,51.1867,-178.1001,28,6
2019,331,7,23,42,35.7174,23.2284,69,6
2019,330,2,54,12,41.5138,19.5256,22,6.4
2019,328,0,54,1,51.3808,-175.5115,20,6.3
2019,327,12,11,15,1.6436,132.8148,5,6.2
2019,324,23,50,43,19.4533,101.3558,10,6.2
2019,324,8,26,8,53.128,153.6799,496,6.3
2019,324,4,27,5,13.8859,-93.2068,15,6.3
2019,318,21,12,54,1.5361,126.4161,23,6
2019,315,23,3,28,-18.8625,-175.3675,10,6.2
2019,312,10,44,44,-21.9449,-179.5113,577,6.5
2019,310,0,39,9,-13.7208,167.8086,10,6
2019,309,23,17,26,-13.7988,167.7494,19,6
2019,309,20,52,1,-57.9236,-9.3217,10,6.3
2019,308,22,43,32,-18.5747,-175.272,10,6.6
2019,308,21,53,25,-31.8362,-71.3753,53,6.1
2019,306,18,8,41,-55.735,-26.2399,8,6.1
2019,304,1,11,19,6.9098,125.1782,10,6.5
2019,302,1,4,43,6.7567,125.0082,15,6.6
2019,296,16,8,14,-1.0987,-13.8367,10,6.3
2019,294,2,52,29,-19.0184,169.4883,231,6.4
2019,289,11,37,6,6.7147,125.007,16.12,6.4
2019,274,3,56,7,-55.9278,-122.5586,10,6
